Quary,Answer
互联网平台的项目。,南京市-高淳区的支持政策发布时间是2023年10月8日。其政策名称是关于印发《高淳区精准支持企业与产业链发展若干意见》的通知http://www.njgc.gov.cn/gcqrmzf/202310/t20231008_4025475.html修订周期：每年修订一次，其支持政策的具体内容是6.创成国家、省级工业互联网平台的，分别给予100万元、80万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
,
,
知识产权的项目。,南京市-鼓楼区的支持政策发布时间是2023年8月1日。其政策名称是http://www.njgl.gov.cn/glqrmzf/202306/t20230630_3951254.html区政府关于印发鼓楼区知识产权战略专项资金管理办法的通知，其支持政策的具体内容是被工信部认定为绿色工厂、绿色供应链、绿色设计产品的企业，分别给予50万元、40万元、30万元奖励。被认定为省级绿色工厂的企业，给予20万元奖励；对完成自愿性清洁生产并通过审核验收的企业，给予5万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持外贸企业的项目。,南京市-鼓楼区的支持政策发布时间是2023年7月21日。其政策名称是http://www.njgl.gov.cn/glzx/202307/t20230721_3967763.html鼓楼区专项政策、专项资金推动外贸高质量发展，其支持政策的具体内容是一是提升企业经营质效。聚力规模提升，将进出口额500万美元以上的新设立外贸企业认定为“鼓楼区外贸潜力新星企业”，将增长额度500万美元以上的重点企业认定为“鼓楼区外贸优秀企业”，予以相应经费支持。塑造品牌口碑，对获评省、市重点培育和发展的国际知名品牌企业一次性给予10万元、5万元奖励。二是加快产业转型升级。支持跨境电商产业创新发展，鼓励跨境电子商务园区建设，对获评省级、市级跨境电商示范园区的一次性给予100万元、50万元奖励。鼓励公共海外仓建设，对获评省级、市级公共海外仓的，一次性给予20万元、10万元奖励。三是完善各类补助政策。对进出口额达100万美元的新设立外贸企业，给予最高5万元办公用房补助。对进出口额500万美元以下的中小型外贸企业，补助其购买的出口信用保险自费部分的95%。对赴境外参展的企业实行单个展位2万元、总额不超过20万元的补助政策，各项暖心补贴助力企业发展壮大，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
,
,
工业软件APP的项目。,南京市-鼓楼区的支持政策发布时间是2022年7月7日。其政策名称是“智改数转”专项资金管理办法-南京鼓楼区.pdf发布日期：2022年7月7日，其支持政策的具体内容是面向特定行业、特定场景，满足研发生产、运营管理等工业应用场景的需求，取得软件著作权并进入国家、省、市级工业软件供给能力清单的工业软件APP，每个APP软件产品奖励2000元。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
两化融合培育企业的项目。,南京市-鼓楼区的支持政策发布时间是2022年7月7日。其政策名称是“智改数转”专项资金管理办法-南京鼓楼区.pdf发布日期：2022年7月7日，其支持政策的具体内容是在两化融合服务平台（https://cspiii.com/）的江苏省评估分平台（https://jiangsu.cspiii.com/）完成企业两化融合水平的自评估，并通过审核达到示范培育标准的企业。奖励2000元，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
两化融合管理体系AAA级贯标的项目。,"南京市-鼓楼区的支持政策发布时间是2022年7月7日。其政策名称是“智改数转”专项资金管理办法-南京鼓楼区.pdf发布日期：2022年7月7日，其支持政策的具体内容是通过两化融合管理体系AAA级贯标评定审核的培育对象，被认定为本年度省两化融合管理体系贯标示范的企业。奖励1万元，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。南通市-启东市的支持政策发布时间是2022年3月8日。其政策名称是《启东市制造业智能化改造和数字化转型三年行动计划》，其支持政策的具体内容是对通过国家两化融合管理体系贯标评定AAA、AA、A级的企业，分别给予20万元、15万元、10万元的奖励。。南通市-经济开发区的支持政策发布时间是2022年5月13日。其政策名称是《南通开发区关于进一步促进企业高质量发展的若干政策意见》，其支持政策的具体内容是对当年认定国家两化融合管理体系贯标评定lA—5A的企业，分别一次性奖励5万元、10万元、15万元、20万元、25万元。。南通市-通州区的支持政策发布时间是2022年6月8日。其政策名称是《通州区支持企业“智改数转”的若干政策意见》，其支持政策的具体内容是对新认定的国家两化融合管理体系贯标A、AA、AAA级企业，分别给予10万元、15万元、20万元奖励；。常州市—天宁区的支持政策的发布时间是2022年4月19日。其政策名称是《天宁区关于推动产业强区的若干政策》，其支持政策的申报时间和方式是据悉，所有政策兑现需经企业自主申报，属地板块初审，牵头单位研究后形成建议名单，并经市场监管、统计、税务等部门复核，报经区政府常务会议和区委常委会审议通过后，再行兑现。淮安市的支持政策发布时间是2022年2月10日。其政策名称是《关于推动制造业高质量发展的实施意见》，其支持政策的奖补情况是对通过两化融合管理体系（升级版）贯标ＡＡ级的企业奖励１５万元，ＡＡＡ级及以上的企业奖励２０万元。。连云港市的支持政策发布时间是2022年2月28日。其政策名称是《连云港市制造业智能化改造和数字化转型实施方案》（有效期三年），其支持政策的具体内容是对通过两化融合管理体系贯标评定的企业，按照评定分级，对5A级、4A级、3A级、2A级、A级分别给予最高60万元、50万元、40万元、20万元、10万元奖励。无锡市-新吴区的支持政策发布时间是2022年5月26日。其政策名称是关于组织2022年度无锡高新区（新吴区）智能化改造数字化转型专项资金项目申报的通知，其支持政策的具体内容是4.通过江苏省两化融合管理体系贯标试点且通过两化融合管理体系评定的企业，根据认定等级AAA、AA、A分别一次性给予50、30、10万元的奖励。。无锡市-新吴区的支持政策发布时间是2021年12月31日。其政策名称是关于无锡高新区深入推进数字化转型和智能化变革的政策意见，其支持政策的具体内容是8.激励企业智能制造能力提档升级，对通过江苏省两化融合管理体系贯标试点且通过两化融合管理体系评定的企业，根据认定等级AAA、AA、A分别一次性给予50、30、10万元的奖励。对获得国家智能制造能力成熟度五级、四级、三级、二级的企业，分别一次性给予200万元、100万元、50万元、20万元的奖励。。盐都的支持政策发布时间是2022年3月2日。其政策名称是关于支持制造业高质量发展的政策意见-盐都其项目中,省两化融合管理体系贯标其支持政策的具体内容是获得省两化融合管理体系贯标AAA、AA试点（培育）企业，取得两化融合管理体系AAA、AA评定证书，分别给予20万元、10万元一次性奖励。扬州市的支持政策发布时间是2022年2月24日，有效期3年。其政策名称是《关于加快推进制造业智能化改造和数字化转型的实施意见》，其支持政策的具体内容是通过国家两化融合管理体系贯标，取得2A级、3A级评定证书的企业，分别给予最高15万元、20万元的奖励。。扬州市的支持政策发布时间是2023年8月1日（更新时间：2023年8月1日）。其政策名称是《江苏省制造业智能化改造和数字化转型三年行动计划(2022-2024年)》《扬州市关于加快推进制造业智能化改造和数字化转型的实施意见》《扬州市“十四五”工业经济高质量发展规划》，其支持政策的具体内容是通过国家两化融合管理体系贯标，取得2级，3A级评定证书的企业，分别给予最高15万元、20万元奖励。"
5g工厂、智能车间、智能工厂、标杆工厂、两化融合的项目。,南京市-江宁区的支持政策发布时间是2023年10月14日。其政策名称是江宁区促进经济持续回升向好若干政策措施(2023-2025)，其支持政策的具体内容是加快推动“智改数转”。指导企业申报省“5G+工业互联网”融合应用项目，支持企业打造5G工厂、智能制造示范工厂（车间），加快建设智能制造试点示范项目。对两化融合贯标、星级上云企业给予最高15万元奖励，对创成省重点工业互联网平台、工业互联网标杆工厂的企业分别给予最高20万元、50万元奖励；对认定为省级以上智能制造示范车间、示范工厂、智能制造试点示范项目的企业，分别给予最高40万元、80万元、80万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
,
,
市级标杆应用场景的项目。,南京市-江宁区的支持政策发布时间是2023年09月27日。其政策名称是江宁区关于强化投资促进推动制造业高质量发展政策措施，其支持政策的具体内容是对入选市级标杆应用场景项目，根据市级财政支持情况给予最高200万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
,
支持企业信息化能力提升（星级上云与两化融合方面）的项目。,南京市-浦口区、江北新区的支持政策发布时间是2023。其政策名称是《江宁开发区专精特新企业高质量发展专项激励政策（专精特新八条）》依据《关于加快发展专精特新中小企业的若干措施》（宁政办发〔2021〕61号），其支持政策的具体内容是购买ERP、MES、PDM、PLM给与最高不超过5万元的奖励；省级三、四、五星级上云的企业分别基于0.5万元、2万元、4万元的奖励两化融合贯标A级、AA级、AAA级企业基于8万元、12万元、15万元奖励省工业信息安全防护星级企业、省网络安全分类分级管理企业分别给予5万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持企业智能化方向发展（工业设计及首台套方面进行奖励）的项目。,南京市-浦口区、江北新区的支持政策发布时间是2023。其政策名称是《江宁开发区专精特新企业高质量发展专项激励政策（专精特新八条）》依据《关于加快发展专精特新中小企业的若干措施》（宁政办发〔2021〕61号），其支持政策的具体内容是对经江苏省及以上认定的“首版次”工业软件，按年度销售额10%，给予一次性补贴，最高不超过50万元对入围国家信创目录、省信创图谱的企业，给予奖励最高不超过20万元、10万元对首次获评国家、省、市工业设计中心（研究院）、服务型制造示范企业的分别给予奖励50、30、10万元对江苏省及以上认定的首台（套）装备以及关键零部件，按产品年度销售收入10%。给予一次性补贴，最高不超过100万元。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持产业绿色低碳化发展的项目。,南京市-浦口区、江北新区的支持政策发布时间是2023。其政策名称是《江宁开发区专精特新企业高质量发展专项激励政策（专精特新八条）》依据《关于加快发展专精特新中小企业的若干措施》（宁政办发〔2021〕61号），其支持政策的具体内容是对获得国家级绿色园区、绿色工厂，分别给予奖励50、30万元获得省级绿色园区、绿色工厂分别给予奖励30、20万元获得绿色供应链、绿色设计产品，分别给予奖励30、10万元；通过自愿性清洁生产审核的企业基于奖励5万元；对首次获得认定的创新型中小企业奖励0.2万元；对列入南京市“标杆场景”项目，基于补贴10万元；对首次获评国家、省、市小微企业创业创新示范基地、中小企业公共服务示范平台分别给予50、30、10万元，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
支持产业高端示范化建设（技改投入等方面进行补贴）的项目。,南京市-浦口区、江北新区的支持政策发布时间是2023。其政策名称是《江宁开发区专精特新企业高质量发展专项激励政策（专精特新八条）》依据《关于加快发展专精特新中小企业的若干措施》（宁政办发〔2021〕61号），其支持政策的具体内容是对获批国家、省工业互联网示范试点企业分别给予100、50万元奖励对获得省级工业互联网标杆工厂、省级智能制造示范工厂、省级智能制造示范车间等资质企业分别给予100、100、50万元奖励支持企业安全生产信息化改造，按项目投入额的10%、给予最高50万元的一次性补贴对实施技术改造项目且是当年新购置生产设备达500万元及以上的工业企业分别给予100、50万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
,
,
新落户的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是对新落户我区的全国电子信息百强、软件百强、互联网百强企业（区域总部以上），经认定，每户给予200万元一次性奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
资质认证扶持的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是对新评估的软件企业、获得信息技术服务标准认证（ITSS）、开发能力成熟度模型集成（CMMI）认证的企业，在满足年度经济贡献条件下，经认定，分别予以1万元、2万元、3万元一次性奖励。对软件信息服务业、人工智能、智能装备制造等数字产业领域军民融合企业，新取得武器装备科研生产单位保密资格、武器装备科研生产许可证、装备承制单位资格证（A类）等军工行业资质证书（含期满换证）的企业，在满足年度经济贡献条件下，经认定，给予5万元一次性奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
规模提升扶持的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是对存量企业首次进入全国电子信息百强、软件百强、互联网百强的企业，分别给予100万元一次性奖励。对年度软件和信息服务业收入首次超3000万元、1亿元、5亿元、10亿元的企业，在满足年度经济贡献条件下，经认定，分别给予2万元、5万元、10万元、15万元的一次性奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
,
数字化转型改造的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是支持工业企业智能化改造和数字化转型、服务业企业数字化转型发展，对利用自有资金改造投资超500万元的企业，经认定，按智能化设备及软件投入等不超过3%给予最高不超过30万元扶持，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。南京市-雨花台区的支持政策发布时间是2023年1月1日。其政策名称是《雨花台区关于加快新型都市工业发展的政策意见》实施期2023年1-12月，其支持政策的具体内容是支持区内企业建设工业互联网平台，提供解决方案、设备连接、工业APP开发等服务，对新增国家级、省级工业互联网平台企业，分别给予50万元、20万元奖励；对新增省级工业互联网标杆工厂的企业给予20万元奖励。对运用工业互联网新技术进行数字化车间和智能工厂建设的规上工业企业，且选择本区企业实施智能化建设与改造服务的，项目建成后，根据第三方审计公司出具的专项审计报告结果，按照企业实际支付费用的5%、给予最高不超过100万元补贴，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
数字应用场景搭建的项目。,南京市-秦淮区的支持政策发布时间是2022年10月24日。其政策名称是《关于推进重点特色产业发展的若干政策举措（试行）》秦委发〔2022〕55号，其支持政策的具体内容是鼓励辖区企事业单位、团体机构等主体搭建对新技术新产品有应用需求的各类工程、项目，按照应用场景投资规模、产生效益等综合评价，经认定，按照项目投入10%给予搭建单位不超过10万元扶持（原则上每年不超过10个），其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
研发科技项目的项目。,南京市-秦淮区的支持政策发布时间是2023年08月24日。其政策名称是《秦淮区加速打造引领性国家创新型城市示范区的若干政策举措》的实施细则，其支持政策的具体内容是对在重点领域关键技术实现突破的企业，最高给予100万元项目经费支持。鼓励领军型企业、新型研发机构组建创新联合体，聚焦关键技术、基础研究、“卡脖子”难题等重点事项，采用揭榜挂帅等方式开展联合研发攻关。鼓励企业加大研发投入，提升重点企业科研能力，根据企业年度研发经费同比支出增量和增速，最高给予20万元奖励。支持科技型企业开展研发活动，严格落实研发费用加计扣除、高新技术企业所得税减免等政策，对企业和高校院所开展的科技合作项目，根据产学研合作实际开展情况，最高给予10万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。其政策名称是《秦淮区加速打造引领性国家创新型城市示范区的若干政策举措》的实施细则，其支持政策的具体内容是对在重点领域关键技术实现突破的企业，最高给予100万元项目经费支持。鼓励领军型企业、新型研发机构组建创新联合体，聚焦关键技术、基础研究、“卡脖子”难题等重点事项，采用揭榜挂帅等方式开展联合研发攻关。鼓励企业加大研发投入，提升重点企业科研能力，根据企业年度研发经费同比支出增量和增速，最高给予20万元奖励。支持科技型企业开展研发活动，严格落实研发费用加计扣除、高新技术企业所得税减免等政策，对企业和高校院所开展的科技合作项目，根据产学研合作实际开展情况，最高给予10万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。其政策名称是《秦淮区加速打造引领性国家创新型城市示范区的若干政策举措》的实施细则，其支持政策的具体内容是对在重点领域关键技术实现突破的企业，最高给予100万元项目经费支持。鼓励领军型企业、新型研发机构组建创新联合体，聚焦关键技术、基础研究、“卡脖子”难题等重点事项，采用揭榜挂帅等方式开展联合研发攻关。鼓励企业加大研发投入，提升重点企业科研能力，根据企业年度研发经费同比支出增量和增速，最高给予20万元奖励。支持科技型企业开展研发活动，严格落实研发费用加计扣除、高新技术企业所得税减免等政策，对企业和高校院所开展的科技合作项目，根据产学研合作实际开展情况，最高给予10万元奖励。，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
智改数转升级计划的项目。,南京市-雨花台区的支持政策发布时间是2023年1月1日。其政策名称是《雨花台区关于加快新型都市工业发展的政策意见》实施期2023年1-12月，其支持政策的具体内容是支持“智改数转”升级，区内规上工业企业对接区内“智改数转”服务商，围绕两化融合、智能制造、工业互联网、工业信息安全等方向，开展“智改数转”诊断工作，形成“智改数转”诊断报告录入省“智能化改造和数字化转型诊断服务平台”，并通过审核的，给予规上工业企业最高不超过5万元补贴。支持企业新建标识解析二级节点，经上级认定后给予20万元奖励；对新增获得省级三星、四星、五星级上云称号的企业，分别给予0.2万元、1万元、2万元一次性奖励；对新增通过两化融合管理体系贯标评定的企业，给予2万元奖励，其支持政策的奖补情况是2022年2月28日-2022年4月2日线上：在江苏省工业互联网示范企业公共服务平台（www.dxplat.com）填报申报信息，并严格按照星级上云企业申报要求如实在平台上传项目申报电子版材料（附件2、3、4）。
,
,
,
,
标识解析二级节点的项目。,苏州市的支持政策发布时间是同资金申报项目。其政策名称是《苏州市推进制造业智能化改造、数字化转型措施》，其支持政策的申报时间和类别是2021市级打造先进制造业基地专项资金项目申报关于组织2021年度苏州市市级打造先进制造业基地专项资金申报的通知-苏州市人民政府(suzhou.gov.cn)其支持政策规定的申报方式是线上+线下线上：苏州市财政专项资金申报平台(https://www.szzxzjsb.com)2021年9月3日至2021年10月8日线下：向项目所在地工信部门提供纸质版申报材料，扫描上传申报材料（线上）其支持政策的具体内容是加快工业互联网标识解析工作：对完成与国家顶级节点对接的二级节点建设单位，给予最高300万元的奖励；对实现年度新增标识注册量超过3000万、日均解析量超1000万次的二级节点运营单位，给予最高50万元的奖励。连云港市的支持政策发布时间是2022年2月28日。其政策名称是《连云港市制造业智能化改造和数字化转型实施方案》（有效期三年），其支持政策的具体内容是加快推进标识解析二级节点建设和应用推广，对完成与国家顶级节点对接的新建二级节点建设单位，给予最高50万元奖励；对年度新增注册企业数达到年度目标任务的二级节点运营单位给予最高20万元奖励，对年度新增标识注册量、新增标识解析量完成年度目标任务的，给予二级节点运营单位最高60万元奖励。
市级示范智能车间的项目。,苏州市的支持政策发布时间是2022年6月7日。其政策名称是关于做好2022年市级示范智能车间申报工作的通知，其支持政策的申报时间和类别是http://gxj.suzhou.gov.cn/szeic/znzz/202206/de0477087dc9444e9d72992cef2b7c62.shtml其支持政策规定的申报方式是申报企业填写申报书，盖章后报所在县级市（区）工信部门。各县级市（区）工信部门于6月24日前，将企业申报书、行文请示、汇总表、审核推荐表（均需盖章）各一式一份报送至市工信局，电子文档同步报送。其支持政策的具体内容是1、企业申报的示范智能车间已建成并正常投产使用，具有较好的经济效益。2、已获得3个及以上省、市级示范智能车间企业不再参与申报。一家企业本次不得同时申报2个及以上示范智能车间。3、智能设备台套（产线）和信息化软件等应用率超过70%，车间智能化装备及信息化软件累计投入不低于600万元。淮安市-淮阴县的支持政策发布时间是——。其政策名称是工信渠道，其支持政策的奖补情况是对获批省级示范智能车间、省级示范智能工厂的，分别给予200万元、400万元奖励。。
,
2022先进制造业基地专项资金的项目。,苏州市的支持政策发布时间是2022年9月5日。其政策名称是同去年，其支持政策的申报时间和类别是http://www.suzhou.gov.cn/szsrmzf/bmwj/202209/6395d90028d14a7f939d9d84bbb1eeb9.shtml关于组织2022年苏州市市级打造先进制造业基地专项资金项目申报的通知其支持政策规定的申报方式是线上+线下其支持政策的具体内容是龙头骨干企业培育/产业链核心技术攻关/智能化改造和数字化转型/绿色化改造升级/服务平台建设，扶持标准详见pdf
市重点软件企业复评及2023年度入库的项目。,苏州市的支持政策发布时间是2023年3月1日。其政策名称是关于开展苏州市重点软件企业复评及2023年度入库工作的通知，其支持政策的申报时间和类别是http://www.suzhou.gov.cn/szsrmzf/bmwj/202209/6395d90028d14a7f939d9d84bbb1eeb9.shtml关于组织2022年苏州市市级打造先进制造业基地专项资金项目申报的通知其支持政策规定的申报方式是线上+线下其支持政策的具体内容是一、基本要求（一）在苏州市依法注册设立，具有独立法人资格的企业，稳定经营满1年以上。（二）具备从事软件和信息服务业务的基础设备条件、人员团队和经营场地。 （三）符合以下条件之一： 1.主要从事软件和信息技术服务业务，主营业务年收入2000万元以上且软件业务收入比例不低于50%；2.开展嵌入式系统软件开发业务，嵌入式系统软件开发业务年收入2000万元以上且占企业主营业务收入比例不低于40%；3.主要从事基础软件、工业软件、信息安全、集成电路设计、工业互联网平台服务或数据服务，且软件业务（集成电路设计）年收入1000万元以上。二、工作流程1.已入库及新入库企业，需在3月31日前完成2022年度工信部软件和信息技术服务业统计年报工作。2.申报单位请于3月31日前填写完成申报书（附件1）并上报各县级市（区）主管部门。3.请各县级市（区）主管部门按通知要求，对申报材料认真审核，对2022年度入库企业（附件2）进行复评并出具复评报告，于4月6日前将申报材料（纸质材料、电子材料各一式一份）、入库企业汇总表（附件3）、复评报告（附件4）行文上报至我局。
市“近零碳”工厂（第二批）入库培育的项目。,苏州市的支持政策发布时间是2023年3月30日。其政策名称是2023年度苏州市“近零碳”工厂（第二批）入库培育工作开始，其支持政策的申报时间和类别是http://www.suzhou.gov.cn/szsrmzf/bmwj/202209/6395d90028d14a7f939d9d84bbb1eeb9.shtml关于组织2022年苏州市市级打造先进制造业基地专项资金项目申报的通知其支持政策规定的申报方式是线上+线下其支持政策的具体内容是一、培育主体    注册地为苏州市范围内，具有独立法人资格的工业企业。    二、入库条件    （一）企业依法设立，经营状况良好，有较强的行业影响力和市场竞争力。建立完善的质量管理体系、环境管理体系、职业健康安全管理体系、能源管理体系，各项管理制度健全。    （二）企业将低碳发展要求和绿色制造理念纳入发展战略，具备开展温室气体排放、产品生命周期碳足迹和环境影响分析评价的基础。    （三）企业符合绿色制造体系建设要求，拥有国家级或省级绿色工厂称号。    （四）符合国家和地方的法律法规及标准规范要求，近三年无以下情况：发生较大及以上生产安全和质量事故、Ⅲ级（较大）及以上突发环境污染事件，在国家、省、市级督察工作中发现存在严重问题，被列入工业节能监察整改名单且未完成整改等。三、有关要求（一）县级市（区）工信主管部门做好苏州市“近零碳”工厂入库和培育工作，选择管理层绿色意识强、降碳基础条件好的企业纳入培育计划，并加强服务指导，对照评价指标体系（附件1）对标找差，制定创建计划，针对性落实改进提升措施。（二）县级市（区）工信主管部门请于2023年4月14日前，将本地区2023年度苏州市“近零碳”工厂培育计划汇总表（附件2）报送市工信局节能与综合利用处。（三）县级市（区）工信主管部门须督促已获评企业制定落实绿色低碳发展工作年度目标及工作方案，推动企业持续降低碳排放，提升绿色制造水平。请各地区于2023年4月14日前将本地区相关企业的2022年度总结及2023年度计划（附件3）报送市工信局节能与综合利用处。 
,
工业产品绿色设计示范企业的项目。,苏州市的支持政策发布时间是2023年4月23日。其政策名称是工信部第五批工业产品绿色设计示范企业推荐工作开始，其支持政策的申报时间和类别是http://www.suzhou.gov.cn/szsrmzf/bmwj/202209/6395d90028d14a7f939d9d84bbb1eeb9.shtml关于组织2022年苏州市市级打造先进制造业基地专项资金项目申报的通知其支持政策规定的申报方式是线上+线下其支持政策的具体内容是二、推荐要求（一）基本要求企业具有独立法人资格，符合国家和地方的法律法规及标准规范要求，近三年无以下情况：发生较大及以上重大生产安全和质量安全事故、Ⅲ级（较大）及以上突发环境污染事件，在国务院及有关部委相关督查工作中发现存在严重问题，被列入工业节能监察整改名单且未完成整改等。（二）综合水平企业拥有明确的绿色低碳发展战略和措施，建立完善的质量、环境、能源、职业健康安全等管理体系，各项管理制度健全，具有较强行业影响力和市场竞争力，经营管理状况较好。（三）绿色设计专项水平企业绿色设计实力强，具有夯实的绿色设计服务基础，研发和应用推广绿色设计与制造关键技术；产品符合绿色产品评价相关标准并积极推广绿色产品，或者具有较强的绿色设计资源整合和服务能力并为行业客户提供优质绿色服务；企业自身绿色发展水平较高，或者绿色服务实施效果和成效显著。三、动态管理要求请各县级市（区）工信部门加强对示范企业的跟踪指导和服务，跟踪掌握工作进展，组织示范企业每年填报工业产品绿色设计示范企业动态管理表（附件3），做好动态管理审核并及时上报。工业和信息化部将加强对示范企业名单的监督管理，完善名单动态管理机制，对各单位上报的动态管理表进行评估，对不再符合示范企业要求的单位从名单中予以除名。四、工作要求（一）各县级市（区）工信部门要认真筛选行业代表性强的龙头骨干企业或专业性强、特色鲜明、创新性高的中小企业，根据“绿色设计+制造”型企业和“绿色设计+服务”型企业分类，指导企业按照《工业产品绿色设计示范企业申报书》（附件2）有关要求开展自评价和打分，编制申报书，并切实加强对申报企业自评价结果和证明材料的把关。被推荐企业自评价得分原则上不低于80分。（二）请各县级市（区）工信部门对照通知要求，认真做好申报组织及动态管理表填报工作，切实加强对申报企业申报材料和示范企业动态管理表的把关，并于6月1日前将本地区的推荐文件、工业产品绿色设计示范企业（第五批）推荐汇总表、第五批工业产品绿色设计示范企业申报书、工业产品绿色设计示范企业动态管理表等电子版材料通过工业节能与绿色发展管理平台（https://green.miit.gov.cn）报送苏州市工业和信息化局（节能与综合利用处）。
,
,
